x,y,z
415,-805,149
390,631,658454368074790000170982864186762190298320396617761262609184086090518974309916968233402470830068441722550836581074237989660135512912123541785770256837123962323039576612173080398599305400165630279286650901840623608912547633489633443995884789940522221961114810024311498754047073943955789496069216666210641551813175933934796096384745238959247583545091068003846871990617238422607984344921890069432399227933530775031858883623962249012663415064152642955024174196868698239207552983599672097921389376799385972533248236404806716872438186957844135988768506165171112513647464607205820986589879545222480809977449852412740176190027063365866757550648316429764067934857167765080071076349594294220601849817183155077919828869515442331975968983519869449468214064017570414868526703579623960447830782656536754131910226683953653154481012681901039532092325610388762488245637044065389956506727943779503199961286636723086678497255853064537532885276759663819611076515973881220053209820854604705687901435645707540937385869810131625989647245183472475510506364242458331324098937566106770630563554989528006936960907309078146867040230493282201919856524087297005094417948192230376291601281190048986371669572082489479899227472339156067864349662059318645321070992167813153428276537364653682186325867596649660101992513285671463621248033316191226472633530819955650318126630081105203824245370503768359112546770306872608329603765882722336719452494062457851644298816934799592711288327759226570584841446222412696975644216739901880462434049353586642623012390077407255483216609946225219332126899066812340530260483869150924088584980909232439311207667806948001401529928746075176864351007784253914322780127067660698932132092840121570689211249449758545880662007093388829931169013964297866959550229329633628241174
840,244,3335167319943489133379095023958679874913471389969092174677901827344475398673310645133249773025954160733596789166000500186867664357401485871607306843005678460779085727595842817969876388715793889471696452526588498122400525673073562007929718519846344860517045760855772107657361665848520780522718876972173657918707476536085620731363673111929041831707133232017974828218352644981381625696440285990537546272944659575170166377625826324205149617479948317705764043366848601477083960237082298835743579080531187365656700060161423751088967180500399136029256656142701941657367182137862147849322752
789,579,3898417951152096403112724584511502505395123327054494296981766335146026742414402091461305320393888196096159864663059297402071693730695801759991473743241238326963036664606317215082835335942333400354565301769623901631482722291549431327117898406891486854539370701428407792314794520463430662907189949188086033767917356304675050951011743933077633416790537669831250612363289846732294927596066976614766161098925830907421571508725806490298699945291229359526864570186036456992791028102880183836643917899785420005161255102116236930244286279799609141732879322863751287259679185895935379176797959514203783562802496102334997449438101656836047841017799694866024711338157864482316599040033960728568545828159394683405941896074675775085527417884078797662668100533867677170624338459718528100647017208276902607414133203721245239656395733895686288285208935903570033645128573990656624923386539744112430901970267258484555707563036178468833182490554614563207988395721099617182402042583728205585006340115999009933093580281075652939531504822623945466221535640325486929416855604558251144602035237016104162199176296808468271436774581539123965812431985808033350187135035470541148670611198991172003017402898777085358743879420938837820190255882797482722351129058757828664826375549461472130109484276132388579188572176561133138155468778767271227512842063440995340185083340423054500564444746986031354068807915649632842709372197862054128337779284768002216320971105358176088456980198099992141455817826974463720010578185705271117322981540264866937936945749836320415712352369336287513009921354475299060462061454834478384652389235725075662
-318,-278,-34
757,-167,235
-657,978,355959003477564837912774723504204318750433383145654652746710975305170849718727562338916533394772430921547059109137140541024462247579522115847010426030227973127856663800348379381129925235419931459870884306176436986005836171492328623083918038829480803597091470996619635495117798467209811836868232361504175992021696738261165640069533052347962842560895423046895701727392428444387104180309087653145652689583025433581459913300115794253662219599882762182624743967918966110482937420261306532573612943245096812219218707133527658241366917750846464892701330328509962397630284794877472056364362581957633194007405288361726124576638729265284662234316601935747198605402384742748070868982534577878463903195729368161653074948257121464985710536340942576864349996975952728023097235104068204807847841642684956248063494756649293657002458232186308843975676144190334250998195533363035381400242961294174514161600825600758860400735192815050574119599335838956547411589669310556118897570098187368272186996678606609701364695813863870552936627430808297400460345637882003214926546237936950502329653953890305759589347901245855433995975718462136893618704327207372413164400568947822433256981367510465804780731416098704583068826798675698338843521233665748885116815844452770162784216989394482479094576481739014155299598448678850537893085401210417613853863720903132029920979948058089154099704022679251924033705928288461563799360641503821192522788461516813472041612759594877264047485498172212515164582387589411405917661073489525129122170607111526838763101111230589066048271583703551631812015689484981703060648697251616796694196334775192915450125854780822113368088155502663386719675061988345493967223340360183667289527734290691291012092260179881654125329117082969065388648716290912776038720354058797312407853904538558762997576111146682738194529457716915188759940012022130785840764528363868955326237055959110539531158148369421532985134861971449565675775539414342351234491792525448401960465526661924989312348047298586510082601576067200298901240185957209016674952618143858071705608523672598330089043749866216658121986159809333580318165095285347083569721524692109579355183555237337654169918667776015901747075041140956117958154392782215644151559781069080367411338925811932540378405298359870928954905893830976495400498972644895170597143163758487090140439993097556870256520435999334417274337947373306533016051571834536307313224873417352345571873672750906612028017315057620809683353978620487275518466972816210147579798764953582502283993942806594844196241647739386216146375737607359514022438629571965806305897471414369048364620070813123450987226264374855803449465317644162506600147860489030203805188473648759725714018320550016769851565625175764081393725746831762191495013738310297585083027355930439459710759734888461976488017263816678152434745544494558074523410242549199735675657374487531613278671989274112289153224458994741011628125145735838195107543711085273227213143945
-32,-872,38
-759,-707,-144
16,-961,50
-267,759,126913524398683922794033781320990790871697645224482174859484421610525833010452026623492366252067733031811788818875452295649281358077325678080973873018566968782306503934129138815494205577513735529572258865997521075707443732288858625718609831397676708334472936703419280426861619048595778411755778360453303244778342472567045483774132904761690515411845059198367552841111395988661137751760438892608695866725845263202872235802190903099865532226577341183967134765787306904895956016408412597226889529647022508455688087949677863603463531223275538513242142370354310927422316338910755989074223333744003447460307610228773313770128264071969463488282856791849516753356572774349798914820488153315897793398452216573747857704957517163982201715589807568894169020515047861696221113168544484300503767029413406830216244465169857451208973386192781130574650946644465135395306671563912691162183155283032120303285952046053257311224252110992153312567017301810717651417584558187211621833912609931373296862912966716525676474244636390115078877170932973611779227210736198080577890191418880543652573540025346447508952745220757762297977451965339027679113716632597247939693031438675985560743772550676108742549822079354693957773027058699206788413212591242789920366256914280592104850231314539951253301414690948041888362700182540617802946181204110764883758708950489313711614843577538848539172829428818176819934025590537316174342852707235895522632110680919878633671436510456334717148722631321683629442715876021436908816720406445436819342623669849725587595695755299628090403947678749633871514016319211491394941279619122454576414874076273759713397059677889024541558828031039896974999380165198994238509069792864088939549687014252186957519947302033966541006846589855727395891390092325113408227562336099897068871848671026004488986495532306047030252626996044017727283109042532164397168778729109390970255456853034491778186405615603278457232709310251469143469667913651932560830365385904301081322850606979738222102410932938566317076315350638098351334600505021658125782165864216462262152422398482663352806872426776336050483274931707126671751410693483893394929035426669101291550455704218635956292221442729879695352069980836210285407218
-333,167,156189085342419872732817457816695404577168158269278604569562156962425232951377299366695797459509545733894409765087831658121891016683731580858742061634298257924214207021839962731680194020113125269980396936863446003818185562025818655668834475895652541653951402373504637424613899724344960556499838636627517909118980354786219410536520444145872664557457814831766452589159463985
-739,-418,-139
-506,-920,-81
-937,716,13113661599504296506142067701146648009099397799525728373010809794686621922238612740714174012301173606261744063826156900438711447490793983246570221139583755642084015356839406075471199462071198480508936867749463190580528597302505919663598951970329396263283880503221039702126311532478043316169922716181000004573807852109212317688933736390614105842856547449861260524360953512717020644348897786595417714256491944275882514490462434064059513995429753355718440571347350011835209936841585782625923483913627390430252209385683778458042726109513609359683546902910585989916393175814212182796792384036226705384322625362126215960057837555158895901748784962751038892258882087895281821400025692019130798719755984692564087427018280610733738439684167143328871062923756825344071108834760589278278102170676162933358161124737786711473761614638862573499653045146540515906671896628987634481911386468913898398826565496422811970094253520711444062935339521202003294801445131245293201092823682057126631706516606219460470174842672658706438794169712953675393378166978883337043776397784100888987014679260760794534160225990913844449041645061047064333190151715948436895634811388168299597234604346618852753724352545349036300679984427620555269902140675630457321942523749851339703283233970857744857047611451292288032733818075749030047770239563407777851960579870256019708222466847303116291333122124357483796439743890486530373345807585188989689843693868083193027424976684549893571397177125962026841914117154561273874612513811391151972322872919946212238469552023109051612900972091900215351703195434589629810275389556468710835063346108012996028442778487694196073730378352137841521849699419464088643722819265686287125165237125736627101579691791744305898137937435860684797817338853038634659505862108217698383316831356906130232014873604275588533798139558339733033036036960269824136135236196082191581571968520450993347383339694108751359907767714693072988782219382744623896630768147387994776362448286334588541594962150708018519191769549380428507528131157023168920259714733717135015140130627
394,-349,144
235,965,1171810477276212165313631069454850812613205468196760853465449061615078561020451518979079014766113142007431850683185365863188937107226187337547945760871397531067057987202346357865314500748435786370202975884514187150842883446492173502750007186658596377494470059845655124634404589687032849421431963656254933222146122939386126148446130820766893545888553936026988026012094995416813901487034558848880647416699514414296000628769404834779101295962029668607767114537391097721819875139981322110422610740371515189887402455672632355814840316091545619283699906173270487105922084081734415698219107894723087933275405148093409487602516445715457386666722454720522809964813480814364662047899128243876597478789855010174920541309613457407688869674362491437549889019322278366004584921907551635022375327934076890537494092389709123573701176989847875189279808843599247256699096189052727151804664080752982676022273475626883674382697712668679080820605466296521645561184581756096563940960272047365123280539983381653897437268936358289781690650002809286011434062379386718730160624554888228242370281627181325074960123099185618288287892363942126886494158650635232879623002607714348379737676076171700836511277975244596328580466299427457627234291892245671713706394997072574175746701983124035573017235121178049984099737806511010284963379296213051156363078164128971963675229710584614020098388651260975765322084257911341491812174612428188682973648581832434991250576115581916334476892463645242790193988270721692467170823221914873143296437725332072235801729162995069603607257990711251021442985957882615461460620055122730448583345754637802154573413394604603293043754104451444491449757745794808907659646092639396449033326952709017767531362818233945918518485195868241598068297679058057734557684059961619621902758032590464772420523399249994036559926185847997725836953637674188514845990056132714611534100277676924930677637275463255466986056946249600022274381083191586558307866030434646630317690094829152196377059743488114711186391940682529816132728830509433767626047863684016679077752699525916581354279214572059985374355431238196496711841497969842579620341233947394335144129593816780847234985859001645141930570290454533506855844252254843666518629830543817164568828168459580746073839988520930273211515312240390108193709735696860807961639804485077623319556294308896982488524872920077671485973987495725494212566476671442510297629862566829027889426730186594077629187114302439857032707559263968179811130908749993216351238343003944605282993448336962489092008052007859503915000857926854687911358610889081031211220059542750369401191085661678619256132614967307569110568313146408428813646199217212383138630327288129191805400855646129749285649014475082225523060170770299165450110342675558815496558643170757980627012946377345098527508679955031432726051699947390331769741431907528852756903003516815442441867389788967557251453399658203229
202,-526,96
557,675,60262432902969869557672088183073106331953330085461105304359622919227905542313551419044758829956656098092415024774797182094251150261179764107824843542930907896205255079417245799101220520907583664859036176493605476973868486319922576666751737665129318628522726140792835398079225121372073102907683059181995897247623250187709752779038428469359858030058416886573447249984480546133980882723847222870799493393847791439365865897075698105309554253350629297870317869944794457218691713587859928378436754836955587950046105591829921048780874349931301087204377396536620285248937708282069259557873762567078313853774319087388944594833673465120125181907493493169275973608788724312883105196339782014289233553210806045263821149692242364343599160338275722381571629165304022100116917861952472015879840076766580971890287107196039001390167340927319368521174967880157240484068499257322871800216327116496391088749655278953851454272811167439075892354561139395045812810880178911361007918521530798829971358139995235815027411890029063543461055803450783872033354538537271822858383002317744187665608878988850293886873199889078175286750626890367454082534565202044562919761232929800888595649244729697477420709202080073089889039473469923985398063995049254217575569867567731559481203606364903850133018218361359900910919220929507331688145267374233578291724451956975121060840734913985728169199413796149633358775031625644712579002337292688726194833245383721683037482405982841269584322820565283490661556979707682769525869287080948725123449615532109783230856293868919932621328179376728851415826205311949231205430044514250188220435625227885246769757438666519224751532012802922065844909984545157906609423668885506987198724070583095349010019726152033188532948624749447475112637776639420153430359837514495864379190199124391345504397294222980711591283964739798454591061828385992281887973382630326601656784469768289407010097846750795724801719188690185547060
99,-921,70
-732,-220,-137
615,108,4071604564769711221188954455263345246108162335997753967475804296094577240198903129136858978855305341794822999210573245630201416985541020949012730556774336523341953563223103240077385090699521634068197196328203189869347015
201,136,144974472879891626628331117544297698006708407728866491926860072088564024796822219616412966820734823938932051121217875309605430501270369157343558025349526679077636994066637935623264778586410207632247699848797682561971357960813466429352402405012330984672051119998271538362020966131249484660832
-566,132,8236807553829350461756420932598674082378771394930288750437445109544512473262629747478916358110666874529869907667598064813004239745475675541595182998125748275083389010574180171062415253377526018038346255731720088950321363742685757684023516961703222536841514966773464808765654040480
-929,724,2823071818916382333188350362438971189118413959105888351277897690782552159666213850042718490802913210146164019356120947450542737317276075721306801564158733104408942242953754960853339801758576197727844681101840236505032944932874093658406766007825138894476562651616899103175598914897946615653854535356650946184140470890385663471545911568809153026464086220467322791891872385678972678342059137180191712630051246200187916140030781381652159957566007650934571566636458283048839353997339520011741441317451169157280677514449652023434186518334435495599332192855140620010829876725113652390215845693834617170214626307167575543778262395499704386996789052908917228007568226036469430498914480969269766065017660226989278497223792053939503384150607559415763593570010557319107869616337321303745090517266226560016972763683319231961052926245457764195100821887422139224513090765327628058232309778371880135476970146372047842892134336832314938453664376904957817406771868064987339922479098967010006350892060293346849199264497719212981355217249489239647967966194038458264697360337262554007036301402071811107932437699322739366009366506266572798335654352881659207388393538871472048901342620582498247916415117628949834421486955779879448926335797757385167470798736991155983235064001110357295862392346415916466731235845395887457863055947031669540604367256760888094874029732187108796391776170009375221354653988010576501726450493251177975989368151946219815120892883513882918107456944489046454840523172226521208394078241042587655156444208534548559389451155304868063665492948602038933216719894840412510767374614840078922896449793762958310223925959831504672311503324463980878672034681995615363371260932689570848147296320710552907740670925633229003493476306861736828790783223200916340770730222881831108654544348357342048389806489602655929954053825216660046448410513954176867449170575854407578679365616550791793896618125134020896649836863489605172709032280657119304420898099369653145323695983630375336509741414688138773029903470124267882091438087150268821255669615428684252677361474709187046677997093153406789
-228,143,163325259729739128162641473372699408673444105923882862759121946657495740957291474451871926525060154732838896421950133080242843444919540597953600246077432798360652868158019198653011290441373047060853910979171947696877502716158045750827102415465149290535258611273009851200624546233650471844171672121374550116196
-572,-97,-97
-756,-573,-143
162,-686,86
-824,954,30842492493493898772182473024464140177342986458348267245941806530497893731213810389347346362416768629612811219871045980536981761181918201228397757882186551203156848593781418247861082370721353960825207833783361571361128392135500952073826162298242929246147446359962887997024048494407774583879467931274006501585299026203431086806913631689188182174960992822756247219162750542275634329885049535131228948379743632480121055758825756598951420306805654785397909062174970747746034945757748909269484747054583123111236739695418653638002872996396198493931229897353099030280332346350018377754177350014926005393779591506041905257211861121492202428896578004281031419357392614685466662721704735947369702242585461975349024046491408124633362174590684927263272230105202142297196823367644253417764155771173207183465542861688950208177762150661853160077212736374835782027940793002111053175759886392194375897282457947951877862384520730151943469436257363283908948423662982361181855409756159010023465095456532769952082556155531314145155016794345414770884770632996062998230421354864144379919018857404257897245170804174836971423293380739821811845657179962041491129004116795823691804444489830758417744080027713618909060550522151630012153256046012562931846092669815196167495225287227191077136763125882456497982655701652919157429485304321531315918202552774399243223205502444405231654817917486351587962229260764159832482211465921990586877276262071481360972141543703530106400967926274777527164204369517412915763791983259578695535834118097544018743529713629910262756919014544816820543664539018936274343573905598203845287607367119314247848352404020297858669530492991775656578373805266475246607569656703050911699751691771472019993361850826780511282912945593343458506695864327450799931997776092953214148691041510220252782680638669448079181009639869776765014782724201405005181963805528342130163297458136708976372313100649440883366798034293295832551748631439344576389815088916221821573822327728023371364205284714126448120900812032419245589148908994681364908849011251170760476493562568339694709771537102183456776495510741525129544658886356763972321189896824978605644071497621707154325376186335340468449266915886510963980212063185702703784456491933684330021571068048048903299561179843372819712586646173811912063875938008951969205202564676406914996322198436998302609227451666079951293965166262327495416084421012982708799138937379301885948370939243467110132678942245773566338366610344099429504902443812334692380162806177321612551565895219935470386547494497468952136219621013405734839459733362413793304059538714209119912476443367877513097152305674593366445753702998376344023983405267541911513407934015739026148570574819972032786338118870591907413191632257189817523388633164291213632898587488691141577741629747376646858487028585140738194666592601787308441196434207701403588254815754387296
267,564,5265197259839239697893981747545275697970652359214749580683957316899921134538203850783117108733462394553527692146294726112899315789351873657158224012195130423068310273268815421532121616708810216845189212964387612276509710132068074022574853949867884601300697918748537404376371232060636986528487318861200645434301366411479200167371388818623717139297510505653107459784357989858089296157957085760511058962121332006206051518587391220259594310371408136794022988157339179439757652834074283637545946167502391211635917559438691293349565647782919061165014717231730332746316943368628643778311767254835268391474982385807637721545796732083412941778914658742495913009030063336854494146934903490892416564787705504434044051876761762041098932810981817647235756547524142859551192768327334016020407300394876147357996398743713737898378035135506173544287006734340750767675328338206126753731567023769192538776141798988980804085201860594106932945607136553642201868236364817969354882832943433038324645985528579675593101078125649226185322181430548274302170860004590439202623039390100312523452331405130342862315520892753314052462237735695163630031156298906723819214489119224267305499839228455503498774257827719715596327680043552455462060755133240074167401992664346495520241212882542037574520504710721805242408421059744599632706011566396090083452767103233926253612762311210990821911973030619609254058725632276734835083553031388310243221105193343470967460815953681343236335255503721328687487468494109649768333596999892718534834649994758480255460466532180491513167225746722773794928
232,287,2582880792381133346750031085724406877061066158622700918208773136613154241355447685275454327214159383190270274618763506501821957178594250417543362167520109722597469227246729112777755765043495168375456691045313129138844378488727575781750497843775318710059776883605185377081341812242387938922426566857136482103567158722647595566671644678889093955403671719381593213712012328354310309644118981642183181757248944921919498324821288841337655317428803148094087094411278979751762708579019931906204985748081859417488707697281898243537299628230713573962167754542051122296150229217147335870964923662078862104921948696250376754378444278595573495326718449346074860937453209354348322289818995959840818940658890623179702087
449,99,369729637649726772657187905628805440595668764281741102430259972423552570455277523421410650010128232727940978889548326540119429996769494359451621570193644014418071060667659301384999779999159200500057
369,-601,138
-323,-735,-35
208,-519,98
-329,961,24956032898559672549641677491789018220164628113429741806497447220029028520651677913347738933457521775320491574165503563072493786590991089972527819223750127708669069330185532552757577812246670153986330414132239679728029034037382874608803413564823162946728286748220252646064310392641830650416163816888977249210984407241459545010364763522703214486875456545716023580039069488973428564671521436071703268553775684080649872067813248300938374453826127441040830265454391166344682053210592800116602742219840556616010157240718262411324836488170322430989819527730144182588275299838854877214871492787802039275530184902913918371843384935100314909375964474590306143869310044738372056967958930658691602589169313803060798644281102980791505949760445923608135224721305443171950295375835130446794594515998660096960634472053528377917014132698710205838943747203654497508358764047656965405424627420677094948114471108714590063488052784738122855439413424616674732863544749542867338423046221543107043023610733931791892279558496574579085266229694217908886604630871359534100931075710975998291095899619255582908445956365180117358155520066877546344495501023144265913369954555383097361083968257259757683305529257139241929252193059859929350042748855684869233216581242839926319180209155916560913562006085219839933755372806468485192191831124681157333896281557395308598669202726372110166853512088898708618596618641930292345446900612292393999804821433377487014832794566696176554350077006855038932945108181676111947124227983918628287187617075140119680701291597103451803788802714290063138974521458574184346404240597916383654715973162896280155737554622909227193756227852045291691155019058260446406001742762813576026582875084947797590598611482167319116715628729015980565874311435140090111228762113169663939122458648540253457120115754037078468504216035945331770559823083066667986292639592004521381002430723025293219508836454614478559770964985874244129298405400096100444791354816395240692543950427770023414906619508837192782303563955538558455038579793395007144159157764372441650311992902019950644098383400530441060510305110948706511543588995765696074975452604875873640322026434250868228846813885035125345943766481912104171060383733806817364583902310990364909262615985154325585950903100616884060026577610204868663939107757424358051303584445202719814114318894749523358659787185807195526220376447823399003399971199128391467379106691892012360121064479825140774753777996626782804223979970206860434515422645775431599724155761199819767654290713447080420956015850909729505340610769433577789531951578871371746178577977303548098716166600737089784022903598474273181633462669168635037982793610400212618471482902643271734759418688734307362310610703379274149792658531196714318900704005671560581293069260153209434354944984688363305858743287135131978868836092237932042492989692624458123551394808235570069100829662794662810524
-885,330,1287064049544591136386237625787405594939911955303076025242578255379508150004647304430819370114193412432661768555975775728846663843260121278264870677917191086280831651705339933394951454195169081717414608585659553386216255421976144406676517276636116296110313695078091892315917262077318735110131144310648821087911057746841452314428285715026016819828790369396873702698120052727511273267112096393379032736535214357710647037420886654580212638883718948867538676593656150013256714368522600990377882793274006848999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999824
353,-502,134
-418,-755,-59
-602,887,64305895545804804841534674470191139911806119273899686792224483362448637873642259762694459217622251560455102168552470867668676707887509384189758459329497939127724684431152057659610328233628103771993126236955275274690813360796260355555425013817049789232692374342711827717874335948426965298256564146187941103466287525872402906763867851804332469628431595864032075531757694377208099767217951998892625764804025464974688012081988759408522678449191415505518932462014059439375630371628541860085325757767866318207807826269851234776134326819814047418274445637927139684929327064590451162067478738813778093346738206950476910995119777856051417447297792182263416945852551805482448528970487757167625643472429538264968035157297375970794359404730290353119667540305008763542854844240870284600245883948572420245638196345595054388873568033474421088606853485302214692553160054353834309419661725670689190331293652556144406951008626995584753956608267506473873031085595091791461374495525565878415666313899482889436897847864623956321059702763154644242587880115340491435007048283736311834890040092001768442785473841556471639904419357398606906135443750416626897550132088733747351645089853446106403353986315188390185164339136307911278753974364474048747794381473118970273377742768426139923091180856473192721081519144819092629865606681844951496311540777639660301511799557240540663448792472513238630600309490774338030565961251460232154565531377825770891072314930748049361285640964773165252385003952970120834804208982327069619566831982835923652521692973499940283906048694986445334973826715894019676884496996167448777733160842006722625043470950437223997100362067117778666193770110234222757864737585297284077907169758370825232468216676481043838999994210678800410939273447626082826763052831691034553028745506598650769571841244080832296627886264340950042803323524821118884080223218300926291009171673612450340628692525193296536373711678028149206542703593007012844974027505702689645286304503655138088825257490796575373240140952077329688983293464086084771574104851938220440774177076650057300458570496682889646454038791556557201675589425148845056414633843566288989020796115383308911613078178381499062139714511684281281292183571132297832409208630110372832631338726614297504887956793235810913113562609039385669931267521171040563176215034629555041698565066207216306188727267561294088671032014020569481526831671097601271627329600971819084629501823105549878826707843846305959156638432942933895866413966559243467745017160440980121353288589616149744579356623552112151030281853509261241815992478280554539979702765835212383538928251898879480376873693857568674683678
-671,-197,-122
555,94,297864151605271565671522691888487433398201478214104374836863448020189421697406537648052418936130195867966416829477021503670303547569409436317072769246334246265969267698928260777661956280
-902,263,2807772090559842916100080824613004627087784708214719019773643834217869068968820050188772028593997690455594031541298815346162403496941670040284247953190748206705914067119251589974128449472547096378208203772055002586945693137827940898493300529080345688037903935976867284367870671474239638448293361840290058697326472543376981284274773150439982830932018164916884041554872815899409885438605706944840276198738860811317174950393394272638808355660992655924347749471115572820980476312296567937698168697581271843341237074638245980578709478851758438152975940593696919347182969139800919758170808851468320868482634001140641174364908359164125600608067
348,-280,133
-375,852,5426686601740688219827638753692045351436425369086419343987617970789166368449210084663841834567924569715191469933795534406014483344544148769618743358443621949834045370065293897071672983947692968115673647989267771440670409659194271264511550831705109185163659411753072185166676684542340600367568221947632140278982382685903229032448514998241618922058388067634078812922117010516677595182842159750716477050121379712497410272211097217501403207895654126809193827870529938915879176835997090594597639199547405263055907405834121813269084089074212914252991432711023609106766865072406331176711910437264392621370577627086833270693363782212196009419465347105300948079983574622846160087689558711264252131834832805239121200370234328658710428971067408731817948318457866552188840339948607706620172123795111721046085952171228473815547628253396373663682226023866729707346282283248817250861804473000484131179204169387164786417904451107905815479171732746063405949120593501544602414968158300930325095475158342539390298166105523235476128658716389212700300796825137308416975378106527945076263466628671882466373637230773853291526556826004134065408507144453182441467025235436221478216825823538650782636537803029086681307554180608037740189085594364411203509553735298513455095950287300242077431506425178638849831836648214930383495394968013145501648509617604499509608850087941872928959195527874706309007607931227770584313265710300189860078567858367340851243969575772916247290806318944012180768642298369222234023144215905802258654671354457491465004675279915645828761962988871782726438530257312319938705447421227676906224335035693455862041554801991154651436267847973669349272610529128552581336303710831538922518233972244643254495979415210834196004285642785992953234072859993695740662387754413493468167676509031510142647260309833980621396673226692922283296989781709317740091876169793830811367055638950572932177730444665926118208414223479964892775640226149211038939030181696255852221347575019206490736997706699825422191344260366634482760006570737289662247939870208737834693186518938610480295378072416502144080261002638330336034331010478174643239219849243759567694420916935978985699471815027701659668057416056957518702962655869559094947003113722773647125191703236974861929366399239805572251555824287143741914921827194868462048162106290766953549286829569986417898417592012221246422435408339618689078151844728990988729266059756228563973386396244921614635374332102399902062840302123822944024661818757742734663254258664532853199361540048
846,280,16004745619204824099009205343067029861753673318909787480599226525543054976970021865022854816609973753064577726806372065773389879448477086741567482941325716474204456503690334844625605874071210869494518123058643738800545785221759730635249953370148949582085727081336678558260371115545195721183897097686048529327775444995367096807205734793308577301267724737306536835037768913167455438860036250431346450376949760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000257
796,-707,245
-10,526,1731814712611736395564286824430189474114613235195066947313480614865349964415008224132980647029400895546057605759355431966386811359934967107203243286435638982626317869251381695702822963765287999860596020786271844522682253981634794393052791974360519106192244442287610220357775822030123905557410854876153368462124605245875321281105135249436973607699555267581713851533641091881026200779138718674606891865733969413469948669832795202054650500960578224624839292025454531881736802265480826068756913624724068775197039960281307292278434229143057004972601025162522278405143684060256665010066240460175235062291507655850846972300023550404068021706682907517748205365260969368232748658267490999993643410037254057694849984230429792709114262635058481231651470249882035276579740553482346659023598120976057241173672648971463138200446166904318117126447983732441887427368420059474743536668744333093445512534748051086400867195129073774667823508493385419190365313035096835824292380925904941663927843662172605497672957144703277683668297222232183701473297558826769869650224027441237007329281576720838624186308421863375446452887968973754061914929038446078738815004968490157210415094741586176482892043047428000066105069091118786622883918945359024653004608483445983421143759647723630057031692232600741669988672172664595585702618570289966374929888060201663760619626125825863592769767791292452333820897470975026362024679360424801039070352011232387083966953291819
672,-917,214
-41,915,5015347976936024513874059708988276248194130727825188195508459006909042345900937082740930760908597501377935994373104650520696420766532966935530578261081661952959370035885694223028740080178303887235243227828038756992805333725041485899085176863266197682023541594957888591040091803434101152119385909967596465021987494968109975426312228203514707530348775483803190151386274832460113869869678948786577708563965070353578853159346910736853880259997134127354643381332166476997209141907835801599289504371341842732959278240384177020652989630162812382979659673164012904811707874780519316731988404839667296303751255270626795688360341138475424242025514571799421356649568477502785455322512195850063611969961778722660539264533856176865480528119104057069483278963546212471885488170918859049419526204685426671234694176088256421709134586864257644878347573287815052947406031135439700058870606328888673017274584948747078308094724366654570723431467638829872071512134452567856557125384505788362851379333815751564760250940393894882554220753808744027556766618740139616321459906548661368875933789746592729983391513379103103158951761362307003822262565037682615264755877300733829367402829087243443419020233825165373375151562690959514641797962114056312116984667386293614970377256060450414185733104519950323685068498176081148999592351389433763805079131380433830739719252433643943901687431649435915205450646955421920294788861165540031849830318263549385171266965235620298892318106193772559040223606283887048205654650238478439334791414115615038406849028938338620151722795529041981220185460552036347111729702715452857829708584918900885027600314458344299253853852194049068304854577538660257810713069188354403693935167089584997204791377818484196216632206733731480369100517391523452855156233015003739654393694952162956113132658707480179383093971844151270862147592649017349979528231024635794528724031547960135053821562268554447765332232843940148151787446149324006347451925846101054194520881016061486934206898192032459287501957152194415717551522187665529984662381745703918647008009898166682029439384765557175791460627501060035224689482111690643862910061849969311802186598159567721554105720082906768858689591471527220512064041653102868811850735121405486320914302165715451989744487768450881105530287329834417380701736756073151633969172850552336277945676713755574813672876079308282001585559135820696731387712292356263289868537969777145815366215730584814492932060949243340468362800593032610576302104059468508759874090952814953650115932413261858321881120687219735530552280372460181535629119815891776125647423560173080267269355338779548743449504254346439410169671062364549655578409562166862276827283426270459454755605566145248985776561312377452850341796910
-128,-638,14
4,546,3215014357978744081284627174429197631842976251763236953214034277366993456252858928720236561602158475650454004251088808836965447249527375097726055274254710828082431936900369469233898442101482061024651274430662891339322405018656959422791348541658163145693194025154884684080684830638767422677195227822613303188741897666891870316830610823922683523724319199468652981909685769664694455450303517384571248650431879230871095299922331326233210295095430169271147104082366154079047046313504401250319463918867725842658739785952266779896718354172102867639302407649444256374684771758479705706731797090942485986236362342109198019526593580707707442717595278713370570501047085335066599842669894691673557474869309308367807599477906175912311802716149486539072420197633423874616964294995068872718753575975428716195985409902915057121811161619291545384199021604048299793370217967712490007841786470779942791522834795294474772691853620664833141507785506967491427009204836455327768847292143860276515003831459668834668966323045584223692660436808449124625611644099390648990575657566147681223107930152689452924001225988793250220630801979020221065251383733898150793067296412462063518808900800156858693940416870097488635674430199101554880688124177343770659776421533264750724030797634437265166442610360183555007284172735800187739575093244096828557031289771372844207056022640840129881191389262162237801456189662512173700122078896869988214656809994057400130261279598803197344360405215753780015021473316314083592055610195570589743
980,-712,291
621,-430,201
